Cleaning_Method,Surface_Roughness_nm,Defect_Density_per_cm2,Etch_Rate_nm_per_min,Interface_Trap_Density_cm2_eV,Fixed_Oxide_Charge_C_per_cm2,Minority_Carrier_Lifetime_us,PN_Junction_Leakage_A_per_cm2,Gate_Oxide_Breakdown_MV_per_cm,Pit_Density_per_cm2,Damage_Prob,Pass_Fail
RCA-1,0.7959585682020501,253820.29946686525,8.384352488115969,368861790288.30475,2.831582118440146e-06,28.492371809819044,5.6591271638891355e-09,10.520324768133921,222.25397398936053,0.3407164971182358,Pass
Piranha,1.3548402336921934,883950.6972841899,11.083206898124459,715865827164.3419,5.716682398775904e-06,16.48793583186304,1.7398438555738345e-08,6.578949354738015,755.877807566619,0.7458370262505387,Fail
UV/Ozone,0.3217751485158422,55453.940354621,0.0999192575142156,113639426294.88931,1.4919642042434805e-06,41.1956895176062,-1.9016105726089614e-09,12.104253240189736,-7.566653581914471,0.14587758160710726,Pass
Piranha,1.4095118730917828,856788.2093755205,10.671967452075915,675415621839.1184,6.517631213462457e-06,8.73804512385148,1.2155700391221913e-08,7.5149229239347735,729.7509773592813,0.7662939032137659,Fail
Piranha,0.9031677868674881,769553.5992612262,22.123115013740446,830344955091.1633,6.178702926267444e-06,17.12608340794535,2.4043275987318022e-08,7.182584279465461,737.6950061835441,0.8088659386776625,Fail
HF Dip,0.2891585366886472,255771.2810527078,2.672066314170538,276673442796.9775,1.9041090672972337e-06,45.15800858506713,1.3957746416215526e-09,10.883833512298974,97.98437944628091,0.21024908376674223,Pass
SC-1,0.6579679189311207,340666.28159641224,7.458909214323641,442241247583.61646,5.491389909950121e-06,13.978644688203673,1.3370194094889629e-08,9.501560656222804,365.4447282300657,0.4518650707607385,Pass
HF Dip,0.36734039044858097,246660.59206006487,2.3236342338468474,247454191501.9681,3.008811040508815e-06,31.8731601420351,-1.7425050335635e-10,10.827328090340979,176.69686261548514,0.22186323162930113,Pass
UV/Ozone,0.09711737069627557,14229.728694569592,-0.4196124000890623,97737077533.90616,2.0814087207052587e-06,60.53114481048758,1.2620438613503733e-09,11.588430470857368,102.83259043146867,0.13433173322339745,Pass
RCA-1,0.6939604350912433,358243.8042694215,4.943583597273507,334497924786.9202,3.94955218742236e-06,24.336879363438683,4.174004348368422e-09,12.22909426844873,380.2967183930099,0.38618540482119124,Pass
HF Dip,0.7546411535268931,228965.61191093325,1.3760080105175931,143203357149.67273,2.269340647672557e-06,42.98985060930331,2.0942959068269057e-09,11.07160158984655,229.92463526076787,0.23117701311212957,Pass
HF Dip,0.6524470905713683,241521.6102682568,2.25866871007962,163179649079.5647,2.7659956645675267e-06,32.53677527086211,2.3853738949006214e-09,10.662541759884423,185.68001614262172,0.23644929367761805,Pass
RCA-1,0.7891058146123923,275876.5938692749,9.415266097562078,371433290932.4169,3.414228311694001e-06,32.09837603460787,6.0641290636353514e-09,10.696874610317165,174.5973557010432,0.35191621346251584,Pass
RCA-1,0.9423339765435493,144254.8347432993,9.523242171079174,342420968384.9237,5.106430670461938e-06,23.133710795669316,2.495705290911488e-09,11.38523013358413,408.184004968611,0.4297326990273436,Pass
HF Dip,0.4566985875502094,176632.6201852922,3.005010745385282,175645359763.1299,2.7952543770227786e-06,46.685686047009526,1.3007735678909759e-09,11.072286538562551,75.0830215079494,0.19891777667723218,Pass
SC-1,0.9002775911340398,398750.9825177853,9.379089686896448,652460300140.2507,6.886182948104488e-06,16.208106789847456,1.0768067104193573e-08,7.900666501267757,249.76978465537752,0.5218458664949168,Fail
SC-1,1.2355067101314012,542524.023148948,2.171375154496438,460561566912.4865,6.733878635714543e-06,19.07609983924977,3.520740201047313e-09,9.2925736661358,436.70834861110444,0.5544817004637029,Fail
SC-1,0.7932991895348223,412979.5015960607,6.072063858478201,651259231235.3755,5.238082417653959e-06,14.129925261084665,1.2504924887770136e-08,8.337336105374828,203.75850621749893,0.5108106738145441,Pass
SC-1,1.0630470369674576,447431.8936305718,9.289202345630517,550163867880.5847,5.0495572697739e-06,22.911903557977592,8.983228978948434e-09,7.561804798741444,800.0112995380155,0.6103659954810863,Fail
SC-1,1.277491285606543,398452.70445500454,8.577910013586806,572633526310.5425,3.7488862001532297e-06,29.204237217693368,1.022795736722616e-08,9.32773615669896,824.3620398254272,0.649495810493961,Fail
SC-1,1.4785979887497243,413281.21901386406,7.767126639096151,411286248645.3256,5.307599256869382e-06,16.439045780697857,1.1723219040318802e-08,8.376972051612896,443.004514867468,0.5968850899392066,Fail
Piranha,1.2826604403067585,857925.378484684,10.132436092084049,530599764259.3597,6.45233939029046e-06,11.46619018418533,1.3391415959468063e-08,7.970007652228462,413.9614743886647,0.6780630909922729,Fail
HF Dip,0.3192938225140981,131644.94608363678,1.4027306272756646,246720781884.99503,2.9074826523031716e-06,32.12965954299673,1.0857301777308888e-09,11.568463640043287,141.7604445553284,0.21915451097888036,Pass
HF Dip,0.5254551856034396,135116.77728266566,1.8846442689065406,172492149462.84305,3.143372358799721e-06,35.72097974315841,-5.040872643939603e-10,11.197581944012429,143.2719436663458,0.19619187134335248,Pass
HF Dip,0.6827650655891464,105498.13645040762,2.0873575245178833,210517964765.18787,3.1503789016181163e-06,49.34493081363542,2.498636959456792e-09,11.980236536911239,57.92631617320859,0.2822833596233135,Pass
UV/Ozone,0.3337417495000269,182155.7834071886,1.1896101677678181,153943918898.03003,2.2513076123551393e-06,52.16719750507962,1.0470204583622918e-10,10.97762228621003,-16.340380685120582,0.12496795118904125,Pass
UV/Ozone,0.30432450600246064,132509.849196589,0.49931612761242317,170045565981.01276,2.528290220608086e-06,66.21887945121999,2.0554886325544146e-09,12.279726765735154,62.48264347570057,0.2092365875593462,Pass
SC-1,0.8132804725533558,399836.7944330456,5.5232614038928745,489858199209.29517,5.0615967706961085e-06,23.223985033641426,7.432150914074826e-09,9.572769622864342,478.04353313503543,0.47862846557726924,Pass
UV/Ozone,0.4924106485788463,104688.37479076876,0.10159150937750927,10712938800.85759,2.4954091401901127e-06,49.43112149560808,2.704517467915264e-10,12.242523743009455,91.89991001630503,0.14822426014783333,Pass
HF Dip,0.6524246191705437,276037.87626135733,2.512850633862836,152537702547.4135,2.953226135610129e-06,36.63736960933469,6.049320036112254e-10,10.689274269183871,203.53275229841685,0.21325417883402226,Pass
UV/Ozone,0.1702606878274467,123974.93334217404,0.7501250797083764,132450764252.5432,1.629558067435526e-06,45.55541983931558,-5.524365789901182e-10,11.585052059424465,68.09984868238494,0.1340579893237633,Pass
Piranha,1.51312922172727,877779.9630382264,14.843039042400616,606806625366.049,3.3563262380877433e-06,15.763635896839313,2.40702778665461e-08,7.027949775935309,603.7007552064036,0.7771706847213513,Fail
SC-1,1.0615737491928627,577987.2091054807,6.487849415153389,510089660009.4281,4.003515161894406e-06,23.491781920370737,8.91634662631801e-09,9.694217313170654,419.3178982124127,0.5461269552543883,Fail
RCA-1,0.9482800879915053,279286.03527309565,5.867646026346927,312204574112.94696,3.281179646805764e-06,20.42447427777622,5.508855119488971e-09,10.151911586012188,199.7749958062877,0.33203242322694265,Pass
Piranha,0.996132618563284,828171.5165086119,15.826577539442374,609938439943.71,6.480674175189292e-06,10.957889565513009,1.124046396099257e-08,9.823987182848988,917.8312528953218,0.7871907551036764,Fail
UV/Ozone,0.22449851861967984,38188.80877424365,-0.02133593117186844,192402096330.65295,1.9031615136657197e-06,44.51837107377426,7.975761960559253e-10,12.728481638534815,47.72270131485763,0.13835432933985414,Pass
Piranha,1.5023559399268183,662257.4759861655,4.506825216690363,503078951287.016,4.344582390154403e-06,20.242491466421725,1.796503485051407e-08,6.980364261611571,212.44111643627843,0.5900379573216047,Fail
RCA-1,0.9880601551403242,379070.5030321108,11.244699581383044,319202168018.91016,4.306792766429566e-06,23.153007437532967,5.839637444927434e-09,9.592983155882086,108.20583915999714,0.4106902426151078,Pass
RCA-1,0.8186334403393792,282023.82539734646,8.724463806369549,314324498129.20465,4.859467461308719e-06,28.731736547076515,7.376932178195249e-09,9.700450763215096,260.9166771620284,0.38598510878883185,Pass
SC-1,0.6058599507452027,519331.1666057181,13.638488899591913,326840088073.744,4.68209120354595e-06,20.213142874232833,8.565499976684637e-09,8.84018900173804,350.42687808137276,0.46050730645358334,Pass
HF Dip,0.43866705337326667,176747.6654530587,1.6070548330222652,358858081096.2045,3.4765056111013316e-06,48.43808492563884,3.968882953124925e-10,10.924913103590372,100.42802061935741,0.221783701078454,Pass
UV/Ozone,0.3461966589990155,100709.79623393394,-0.008725343440202593,132916907108.26123,2.6346591605684523e-06,60.93581973386451,1.7224669792648647e-09,12.080726836570532,43.65165091509307,0.1646460426983257,Pass
SC-1,0.8661125554283314,381434.33847164735,13.655145772764186,408603937534.629,5.039548237860479e-06,19.157416702362973,7.932576079291616e-09,8.020130312854741,792.5784159077272,0.5638675030564354,Fail
UV/Ozone,0.31087419757763807,7868.133563803727,0.3056352993522042,193443595684.97122,1.4112482984809822e-06,47.79730565106438,-2.0384356505714228e-10,11.95111293762648,48.972292903745085,0.13947398268244518,Pass
Piranha,1.3897755648076333,984044.2489837584,16.508096474555664,644792605918.9719,6.574570469038348e-06,18.887632242060363,7.926521075815284e-09,7.485423861176799,619.1959545705218,0.8086214779505798,Fail
SC-1,1.0270075345660412,508869.70409570634,10.366161144980895,412059153115.21484,4.23783672459975e-06,20.216417239034218,5.12319309092333e-09,7.636609079816931,445.21924912644175,0.4809704231758906,Pass
Piranha,1.1060940909903678,603663.2991379559,4.635034467968721,662195282077.7675,6.326297273555255e-06,11.416193240941716,2.291566212175409e-08,6.5317830237525,789.1886566323842,0.699545893234872,Fail
UV/Ozone,0.3610985843581135,64845.699573192716,0.6235728191930445,123326231658.07028,1.7998499294062496e-06,47.78871602808083,4.755606178145057e-11,12.319840684812881,58.62527110959904,0.21375053021688045,Pass
Piranha,1.2183346841205318,710624.6162206758,9.5050133970103,623816237920.8706,5.843224489754615e-06,17.667702417009057,1.8249484278946666e-08,8.848658105392017,810.7093689990709,0.7065438478616822,Fail
RCA-1,0.7255061079025751,299518.56516262214,5.876189923013605,399848972919.95154,3.5838037833749846e-06,15.309071378683495,6.082046063466145e-09,10.552417716767454,136.7059206367947,0.38993251209030466,Pass
SC-1,0.7720649361165088,240220.7112127662,6.614632447007449,622723007753.3363,5.454116007473696e-06,19.256134501504576,8.7029865656154e-09,6.932090752587769,620.7896650674911,0.45681508467628373,Pass
HF Dip,0.6442854145039959,168096.61124279688,1.2178377836490153,270498510348.95984,3.012601407032048e-06,52.61017173858528,8.019817774856123e-10,10.636264211406548,203.6219389709857,0.1972326016419584,Pass
SC-1,0.8168452716110797,448637.57892568375,9.109637492139552,528433543271.4323,3.8765291934439626e-06,11.398927728080244,1.2273933415429304e-08,8.329419006455687,915.8929033571364,0.6020100866206944,Fail
SC-1,1.0726200754230457,561204.9248489959,5.86861651316257,672042644074.6875,4.129198869813213e-06,23.571569000559396,1.3431854005718052e-08,9.922314683904467,523.3520061165447,0.6198066499401459,Fail
RCA-1,1.0774176138511644,271427.36372914165,5.944583157015812,213072865174.55313,4.741017432042023e-06,38.18447599046932,3.755587873074339e-09,10.272370122163176,153.60527615714923,0.439872112908003,Pass
HF Dip,0.5746939465334928,151858.16547117208,2.342357504549839,190562407400.5162,3.742771899239984e-06,35.58891529811361,1.8251331529403558e-09,11.337968436958077,194.57341960531127,0.24532371338134457,Pass
HF Dip,0.5516856675744013,124370.54050429806,1.2665645861639496,192802642716.0713,3.020387017046879e-06,47.57536140959144,2.2088770113133825e-09,11.461531073260202,78.05081010236381,0.2240291932808484,Pass
RCA-1,0.7862272750668048,436804.8684054006,6.65028458397392,339820643722.285,4.697154594428708e-06,28.88342608326667,4.184920014895948e-09,10.38306944014707,159.3336348209925,0.38181727754097244,Pass
HF Dip,0.6963959616742319,195711.75350109994,2.211189719141755,183976397998.10614,2.9707139817228562e-06,45.629592685983596,1.3201068131616373e-09,10.501624929117463,79.66434404739506,0.21507581010958862,Pass
HF Dip,0.489092917006695,162536.31292121156,1.4128020204367773,218745886509.34372,4.320674518689498e-06,47.695733123752056,-1.3192509575467849e-10,10.951290136563703,201.73801221277017,0.24123817940579476,Pass
SC-1,1.270842289782698,385350.7110607059,12.206180704476399,503939834330.7185,5.296749230875972e-06,26.78649296348207,2.2006999574481964e-08,7.9284875190480255,207.46417100414368,0.5423792324780983,Fail
Piranha,1.392697335268607,618405.9848143125,6.106287135585058,536145888010.9426,5.482658949415552e-06,14.718811862126604,2.093287777479798e-08,9.259104566034582,496.79690360576836,0.7043951492803815,Fail
RCA-1,1.0866081055115897,311139.40558382234,6.366990141157011,243517467176.34805,3.822206920658118e-06,28.490447949739686,2.356940789371458e-09,9.58778314050401,197.87087085390004,0.42883393187880514,Pass
HF Dip,0.4257382220255752,207722.07506561535,1.5982457829855417,294730216275.3538,2.89083763471162e-06,38.20925105837758,2.2902808317315288e-09,11.990201768388001,191.83338000124127,0.21865275094622527,Pass
HF Dip,0.46350267703481085,238730.04049558783,1.9554191378513197,159997939238.80835,2.9058049787784917e-06,42.62840936607182,-4.085962975691313e-11,10.364686259095112,81.09043875490948,0.20991580017692532,Pass
Piranha,0.9886506797571725,753522.928211112,12.875794980613497,436243645084.64557,7.984892211174784e-06,17.8901237927271,2.099763417901446e-08,10.503257325795673,1018.6900344925522,0.7565273665222295,Fail
UV/Ozone,0.2587521260764866,37721.772556506265,-0.08980267076729385,98275683087.53165,2.4403530471066232e-06,39.870869701878014,-1.4201469970976048e-09,11.581779800108064,43.97899285756918,0.1368738126776491,Pass
SC-1,1.1496352574726532,506052.6474101492,8.31214924839378,468143993882.83606,6.104438840139433e-06,17.569137287224383,5.4257692860780095e-09,8.028210360677098,746.0162962230204,0.627013622516114,Fail
Piranha,1.1510119536144066,432541.0358255666,12.932479137203845,495238781314.84436,5.809084009340376e-06,10.860028941880724,1.641728914171406e-08,6.722248430267916,89.76107322390229,0.5473461625718733,Fail
UV/Ozone,0.17832917600121173,190693.2641716353,0.6817285765085506,229750570191.47052,1.5075552562654685e-06,47.08353123937147,1.0027524130565666e-09,11.995681906330546,23.192003501429824,0.15783566184817918,Pass
Piranha,0.9857363190825749,729809.5973348418,7.879593711809742,668629231043.8865,6.4031337431032015e-06,4.979802449412164,2.004347771902751e-08,7.344445056681953,269.1594307874863,0.6134987691079201,Fail
Piranha,1.2717961210877502,594444.8439948147,16.94484401269086,652080799691.548,8.19810110723035e-06,12.175014449713528,1.911993644080757e-08,7.8290869090788515,669.9521970021399,0.7121369679804673,Fail
RCA-1,0.7291432244354293,325943.82693200925,5.648584008528245,331775975778.5067,5.4392681980183575e-06,37.332643613726944,3.8782739209227375e-09,10.79230657742729,657.3859602736677,0.43788547012088186,Pass
UV/Ozone,0.30616546727269456,150010.96755626815,1.2407421374193595,1890352357.0530052,1.5843282146694435e-06,57.71530506628148,3.6498336997359136e-10,12.776105921439894,18.031751414683278,0.12804361982797421,Pass
UV/Ozone,0.2250032981408452,81010.05852165817,1.246726059054116,139081589183.8915,1.8873207408068903e-06,57.954380092310004,-3.8000921207956583e-10,12.550934008373781,58.60940181955944,0.160054041530594,Pass
RCA-1,0.9023328757917378,318136.0598364107,6.172622564270209,360041036197.3346,3.662436372548678e-06,27.86946038124526,4.721155381423618e-09,8.480365145231277,45.76154743844029,0.3375825688674504,Pass
Piranha,0.5063513733912086,642535.8758696122,5.0750760501988506,445750756918.41437,5.25910499447027e-06,5.925078326562605,2.4674738994486898e-08,8.653588311968663,1052.4074258608937,0.6394917161718965,Fail
Piranha,0.8617973231087694,562059.0701945819,5.139750607905666,594572001367.4092,6.4399048163318e-06,12.682016406781928,2.6382849621896325e-08,7.98541530675869,759.0388237988014,0.6473779771188608,Fail
RCA-1,0.6214692728964353,193924.52715166955,11.047936702420754,162045547574.9213,3.993601494985753e-06,30.59721850847325,3.206783605408547e-09,9.660373350119633,536.0775090100162,0.3519951057099818,Pass
Piranha,1.5026663590060743,590328.1750638155,12.816671010018435,597834083753.6025,5.33131763273887e-06,24.632116858696293,1.6620447815162687e-08,9.881373343621563,261.12210122815225,0.7331705147064485,Fail
